EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 31-05-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station ROMANIA, BUCURESTI-BANEASA (STAID: 219).
Blended and updated with sources: 223645 223646 915420 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
223645,20200103,   32,    0
223645,20200104,   19,    0
223645,20200105,   24,    0
223645,20200106,   34,    0
223645,20200107,   18,    0
223645,20200108,   25,    0
223645,20200109,   26,    0
223645,20200110,   35,    0
223645,20200111,   15,    0
223645,20200112,   20,    0
223645,20200113,   34,    0
223645,20200114,   16,    0
223645,20200115,   16,    0
223645,20200116,   15,    0
223645,20200117,   22,    0
223645,20200118,   20,    0
223645,20200119,   23,    0
223645,20200120,   20,    0
223645,20200121,   24,    0
223645,20200122,   38,    0
223645,20200123,   35,    0
223645,20200124,   30,    0
223645,20200125,   26,    0
223645,20200126,   17,    0
223645,20200127,   24,    0
223645,20200128,   35,    0
223645,20200129,   29,    0
223645,20200130,   23,    0
223645,20200131,   38,    0
223645,20200201,   31,    0
223645,20200202,   66,    0
223645,20200203,   63,    0
223645,20200204,   25,    0
223645,20200205,   57,    0
223645,20200206,   33,    0
223645,20200207,   41,    0
223645,20200208,   37,    0
223645,20200209,   28,    0
223645,20200210,   28,    0
223645,20200211,   64,    0
223645,20200212,   63,    0
223645,20200213,   39,    0
223645,20200214,   21,    0
223645,20200215,   18,    0
223645,20200216,   19,    0
223645,20200217,   26,    0
223645,20200218,   28,    0
223645,20200219,   26,    0
223645,20200220,   24,    0
223645,20200221,   24,    0
223645,20200222,   25,    0
223645,20200223,   49,    0
223645,20200224,   68,    0
223645,20200225,   28,    0
223645,20200226,   31,    0
223645,20200227,   45,    0
223645,20200228,   21,    0
223645,20200229,   23,    0
223645,20200301,   13,    0
223645,20200302,   26,    0
223645,20200303,   21,    0
223645,20200304,   32,    0
223645,20200305,   27,    0
223645,20200306,   19,    0
223645,20200307,   21,    0
223645,20200308,   38,    0
223645,20200309,   23,    0
223645,20200310,   43,    0
223645,20200311,   49,    0
223645,20200312,   29,    0
223645,20200313,   32,    0
223645,20200314,   27,    0
223645,20200315,   74,    0
223645,20200316,   19,    0
223645,20200317,   36,    0
223645,20200318,   38,    0
223645,20200319,   23,    0
223645,20200320,   24,    0
223645,20200321,   26,    0
223645,20200322,   57,    0
223645,20200323,   68,    0
223645,20200324,   84,    0
223645,20200325,   62,    0
223645,20200326,   69,    0
223645,20200327,   51,    0
223645,20200328,   22,    0
223645,20200329,   27,    0
223645,20200330,   32,    0
223645,20200331,   63,    0
223645,20200401,   35,    0
223645,20200402,   22,    0
223645,20200403,   30,    0
223645,20200404,   35,    0
223645,20200405,   61,    0
223645,20200406,   51,    0
223645,20200407,   27,    0
223645,20200408,   18,    0
223645,20200409,   24,    0
223645,20200410,   36,    0
223645,20200411,   35,    0
223645,20200412,   21,    0
223645,20200413,   27,    0
223645,20200414,   58,    0
223645,20200415,   40,    0
223645,20200416,   47,    0
223645,20200417,   26,    0
223645,20200418,   24,    0
223645,20200419,   32,    0
223645,20200420,   40,    0
223645,20200421,   37,    0
223645,20200422,   23,    0
223645,20200423,   17,    0
223645,20200424,   33,    0
223645,20200425,   53,    0
223645,20200426,   28,    0
223645,20200427,   23,    0
223645,20200428,   20,    0
223645,20200429,   33,    0
223645,20200430,   26,    0
223645,20200501,   31,    0
223645,20200502,   33,    0
223645,20200503,   37,    0
223645,20200504,   26,    0
223645,20200505,   27,    0
223645,20200506,   32,    0
223645,20200507,   35,    0
223645,20200508,   24,    0
223645,20200509,   16,    0
223645,20200510,   16,    0
223645,20200511,   25,    0
223645,20200512,   63,    0
223645,20200513,   37,    0
223645,20200514,   34,    0
223645,20200515,   42,    0
223645,20200516,   47,    0
223645,20200517,   35,    0
223645,20200518,   27,    0
223645,20200519,   15,    0
223645,20200520,   83,    0
223645,20200521,   55,    0
223645,20200522,   30,    0
223645,20200523,   24,    0
223645,20200524,   28,    0
223645,20200525,   23,    0
223645,20200526,   25,    0
223645,20200527,   27,    0
223645,20200528,   26,    0
223645,20200529,   21,    0
223645,20200530,   29,    0
223645,20200531,   54,    0
223645,20200601,   26,    0
223645,20200602,   32,    0
223645,20200603,   31,    0
223645,20200604,   33,    0
223645,20200605,   20,    0
223645,20200606,   24,    0
223645,20200607,   43,    0
223645,20200608,   20,    0
223645,20200609,   15,    0
223645,20200610,   28,    0
223645,20200611,   40,    0
223645,20200612,   31,    0
223645,20200613,   25,    0
223645,20200614,   18,    0
223645,20200615,   28,    0
223645,20200616,   28,    0
223645,20200617,   19,    0
223645,20200618,   22,    0
223645,20200619,   22,    0
223645,20200620,   24,    0
223645,20200621,   27,    0
223645,20200622,   21,    0
223645,20200623,   22,    0
223645,20200624,   17,    0
223645,20200625,   41,    0
223645,20200626,   31,    0
223645,20200627,   21,    0
223645,20200628,   20,    0
223645,20200629,   18,    0
223645,20200630,   31,    0
223645,20200701,   17,    0
223645,20200702,   24,    0
223645,20200703,   17,    0
223645,20200704,   32,    0
223645,20200705,   22,    0
223645,20200706,   33,    0
223645,20200707,   34,    0
223645,20200708,   23,    0
223645,20200709,   19,    0
223645,20200710,   33,    0
223645,20200711,   34,    0
223645,20200712,   24,    0
223645,20200713,   26,    0
223645,20200714,   23,    0
223645,20200715,   21,    0
223645,20200716,   25,    0
223645,20200717,   34,    0
223645,20200718,   35,    0
223645,20200719,   35,    0
223645,20200720,   27,    0
223645,20200721,   16,    0
223645,20200722,   27,    0
223645,20200723,   34,    0
223645,20200724,   29,    0
223645,20200725,   40,    0
223645,20200726,   25,    0
223645,20200727,   26,    0
223645,20200728,   18,    0
223645,20200729,   14,    0
223645,20200730,   21,    0
223645,20200731,   39,    0
223645,20200801,   35,    0
223645,20200802,   54,    0
223645,20200803,   34,    0
223645,20200804,   35,    0
223645,20200805,   46,    0
223645,20200806,   59,    0
223645,20200807,   60,    0
223645,20200808,   68,    0
223645,20200809,   64,    0
223645,20200810,   31,    0
223645,20200811,   24,    0
223645,20200812,   28,    0
223645,20200813,   27,    0
223645,20200814,   25,    0
223645,20200815,   37,    0
223645,20200816,   30,    0
223645,20200817,   22,    0
223645,20200818,   21,    0
223645,20200819,   27,    0
223645,20200820,   25,    0
223645,20200821,   23,    0
223645,20200822,   19,    0
223645,20200823,   28,    0
223645,20200824,   29,    0
223645,20200825,   39,    0
223645,20200826,   22,    0
223645,20200827,   35,    0
223645,20200828,   16,    0
223645,20200829,   37,    0
223645,20200830,   40,    0
223645,20200831,   23,    0
223645,20200901,   39,    0
223645,20200902,   28,    0
223645,20200903,   25,    0
223645,20200904,   24,    0
223645,20200905,   21,    0
223645,20200906,   15,    0
223645,20200907,   15,    0
223645,20200908,   44,    0
223645,20200909,   16,    0
223645,20200910,   19,    0
223645,20200911,   52,    0
223645,20200912,   38,    0
223645,20200913,   19,    0
223645,20200914,   41,    0
223645,20200915,   44,    0
223645,20200916,   30,    0
223645,20200917,   16,    0
223645,20200918,   70,    0
223645,20200919,   37,    0
223645,20200920,   25,    0
223645,20200921,   20,    0
223645,20200922,   24,    0
223645,20200923,   24,    0
223645,20200924,   19,    0
223645,20200925,   26,    0
223645,20200926,   45,    0
223645,20200927,   47,    0
223645,20200928,   40,    0
223645,20200929,   42,    0
223645,20200930,   40,    0
223645,20201001,   39,    0
223645,20201002,   24,    0
223645,20201003,   20,    0
223645,20201004,   49,    0
223645,20201005,   48,    0
223645,20201006,   39,    0
223645,20201007,   27,    0
223645,20201008,   29,    0
223645,20201009,   41,    0
223645,20201010,   14,    0
223645,20201011,   20,    0
223645,20201012,   40,    0
223645,20201013,   47,    0
223645,20201014,   27,    0
223645,20201015,   23,    0
223645,20201016,   17,    0
223645,20201017,   40,    0
223645,20201018,   34,    0
223645,20201019,   15,    0
223645,20201020,   13,    0
223645,20201021,   25,    0
223645,20201022,   37,    0
223645,20201023,   30,    0
223645,20201024,   18,    0
223645,20201025,   46,    0
223645,20201026,   17,    0
223645,20201027,   24,    0
223645,20201028,   19,    0
223645,20201029,   28,    0
223645,20201030,   23,    0
223645,20201031,   23,    0
223645,20201101,   37,    0
223645,20201102,   14,    0
223645,20201103,   20,    0
223645,20201104,   38,    0
223645,20201105,   15,    0
223645,20201106,   27,    0
223645,20201107,   12,    0
223645,20201108,   23,    0
223645,20201109,   23,    0
223645,20201110,   35,    0
223645,20201111,   22,    0
223645,20201112,   14,    0
223645,20201113,   10,    0
223645,20201114,   12,    0
223645,20201115,   18,    0
223645,20201116,   13,    0
223645,20201117,   12,    0
223645,20201118,   43,    0
223645,20201119,   17,    0
223645,20201120,   24,    0
223645,20201121,   44,    0
223645,20201122,   31,    0
223645,20201123,   35,    0
223645,20201124,   20,    0
223645,20201125,   33,    0
223645,20201126,   17,    0
223645,20201127,   22,    0
223645,20201128,   19,    0
223645,20201129,   16,    0
223645,20201130,   22,    0
223645,20201201,   18,    0
223645,20201202,   17,    0
223645,20201203,   23,    0
223645,20201204,   47,    0
223645,20201205,   63,    0
223645,20201206,   69,    0
223645,20201207,   89,    0
223645,20201208,   60,    0
223645,20201209,   66,    0
223645,20201210,   37,    0
223645,20201211,   22,    0
223645,20201212,   75,    0
223645,20201213,   21,    0
223645,20201214,   17,    0
223645,20201215,   22,    0
223645,20201216,   19,    0
223645,20201217,   15,    0
223645,20201218,   19,    0
223645,20201219,   11,    0
223645,20201220,   19,    0
223645,20201221,   23,    0
223645,20201222,   14,    0
223645,20201223,   33,    0
223645,20201224,   15,    0
223645,20201225,   24,    0
223645,20201226,   60,    0
223645,20201227,   79,    0
223645,20201228,   29,    0
223645,20201229,   22,    0
223645,20201230,   16,    0
223645,20201231,   20,    0
223645,20210101,   45,    0
223645,20210102,   26,    0
223645,20210103,   36,    0
223645,20210104,   59,    0
223645,20210105,   52,    0
223645,20210106,   19,    0
223645,20210107,   39,    0
223645,20210108,   41,    0
223645,20210109,   15,    0
223645,20210110,   43,    0
223645,20210111,   81,    0
223645,20210112,   51,    0
223645,20210113,   28,    0
223645,20210114,   31,    0
223645,20210115,   28,    0
223645,20210116,   35,    0
223645,20210117,   23,    0
223645,20210118,   25,    0
223645,20210119,   28,    0
223645,20210120,   40,    0
223645,20210121,   28,    0
223645,20210122,   23,    0
223645,20210123,   14,    0
223645,20210124,   24,    0
223645,20210125,   50,    0
223645,20210126,   15,    0
223645,20210127,   29,    0
223645,20210128,   34,    0
223645,20210129,   33,    0
223645,20210130,   27,    0
223645,20210131,   58,    0
223645,20210201,   37,    0
223645,20210202,   27,    0
223645,20210203,   45,    0
223645,20210204,   60,    0
223645,20210205,   27,    0
223645,20210206,   37,    0
223645,20210207,   54,    0
223645,20210208,   39,    0
223645,20210209,   40,    0
223645,20210210,   37,    0
915420,20210211,   20,    0
915420,20210212,   22,    0
223645,20210213,   30,    0
223645,20210214,   26,    0
223645,20210215,   28,    0
223645,20210216,   23,    0
223645,20210217,   35,    0
223645,20210218,   29,    0
223645,20210219,   49,    0
223645,20210220,   18,    0
223645,20210221,   29,    0
223645,20210222,   37,    0
223645,20210223,   15,    0
223645,20210224,   20,    0
223645,20210225,   21,    0
223645,20210226,   35,    0
223645,20210227,   50,    0
223645,20210228,   32,    0
223645,20210301,   16,    0
223645,20210302,   34,    0
223645,20210303,   19,    0
223645,20210304,   34,    0
223645,20210305,   46,    0
223645,20210306,   46,    0
223645,20210307,   31,    0
223645,20210308,   29,    0
223645,20210309,   47,    0
223645,20210310,   77,    0
223645,20210311,   41,    0
223645,20210312,   25,    0
223645,20210313,   20,    0
223645,20210314,   19,    0
223645,20210315,   51,    0
223645,20210316,   34,    0
223645,20210317,   25,    0
223645,20210318,   29,    0
223645,20210319,   27,    0
223645,20210320,   28,    0
223645,20210321,   38,    0
223645,20210322,   34,    0
223645,20210323,   30,    0
223645,20210324,   34,    0
223645,20210325,   29,    0
223645,20210326,   19,    0
223645,20210327,   29,    0
223645,20210328,   40,    0
223645,20210329,   26,    0
223645,20210330,   25,    0
223645,20210331,   13,    0
223645,20210401,   25,    0
223645,20210402,   49,    0
223645,20210403,   38,    0
223645,20210404,   26,    0
223645,20210405,   35,    0
223645,20210406,   25,    0
223645,20210407,   29,    0
223645,20210408,   18,    0
223645,20210409,   23,    0
223645,20210410,   20,    0
223645,20210411,   22,    0
223645,20210412,   19,    0
223645,20210413,   21,    0
223645,20210414,   43,    0
223645,20210415,   43,    0
223645,20210416,   37,    0
223645,20210417,   19,    0
223645,20210418,   33,    0
223645,20210419,   14,    0
223645,20210420,   28,    0
223645,20210421,   23,    0
223645,20210422,   30,    0
223645,20210423,   47,    0
223645,20210424,   28,    0
223645,20210425,   24,    0
223645,20210426,   47,    0
223645,20210427,   48,    0
223645,20210428,   71,    0
223645,20210429,   17,    0
223645,20210430,   41,    0
223645,20210501,   22,    0
223645,20210502,   33,    0
223645,20210503,   50,    0
223645,20210504,   26,    0
223645,20210505,   18,    0
223645,20210506,   41,    0
223645,20210507,   26,    0
223645,20210508,   32,    0
223645,20210509,   24,    0
223645,20210510,   24,    0
223645,20210511,   29,    0
223645,20210512,   40,    0
223645,20210513,   28,    0
223645,20210514,   43,    0
223645,20210515,   21,    0
223645,20210516,   28,    0
223645,20210517,   35,    0
223645,20210518,   94,    0
223645,20210519,   49,    0
223645,20210520,   33,    0
223645,20210521,   27,    0
223645,20210522,   25,    0
223645,20210523,   20,    0
223645,20210524,   29,    0
